sku,name,brand,category,type,price,stock,image,description,active
ASR-10AA,Wixim Solid State Relay ASR-10AA AC-AC 10A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,960.00,20,wixim-p083-1.webp,,yes
ASR-15AA,Wixim Solid State Relay ASR-15AA AC-AC 15A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,1020.00,20,wixim-p083-1.webp,,yes
ASR-25AA,Wixim Solid State Relay ASR-25AA AC-AC 25A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,1140.00,20,wixim-p083-1.webp,,yes
ASR-40AA,Wixim Solid State Relay ASR-40AA AC-AC 40A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,1380.00,20,wixim-p083-1.webp,,yes
ASR-50AA,Wixim Solid State Relay ASR-50AA AC-AC 50A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,1800.00,20,wixim-p083-1.webp,,yes
ASR-60AA,Wixim Solid State Relay ASR-60AA AC-AC 60A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,2100.00,20,wixim-p083-1.webp,,yes
ASR-75AA,Wixim Solid State Relay ASR-75AA AC-AC 75A Input 80-280VAC Load 24-280VAC,Wixim,Electrical & Lighting,Solid State Relay,2700.00,20,wixim-p083-1.webp,,yes
ASR-15AA-H,Wixim Solid State Relay ASR-15AA-H AC-AC 15A Input 80-280VAC Load 48-480VAC,Wixim,Electrical & Lighting,Solid State Relay,1800.00,20,wixim-p083-1.webp,,yes
ASR-25AA-H,Wixim Solid State Relay ASR-25AA-H AC-AC 25A Input 80-280VAC Load 48-480VAC,Wixim,Electrical & Lighting,Solid State Relay,2100.00,20,wixim-p083-1.webp,,yes
ASR-40AA-H,Wixim Solid State Relay ASR-40AA-H AC-AC 40A Input 80-280VAC Load 48-480VAC,Wixim,Electrical & Lighting,Solid State Relay,2340.00,20,wixim-p083-1.webp,,yes
ASR-50AA-H,Wixim Solid State Relay ASR-50AA-H AC-AC 50A Input 80-280VAC Load 48-480VAC,Wixim,Electrical & Lighting,Solid State Relay,2700.00,20,wixim-p083-1.webp,,yes
ASR-60AA-H,Wixim Solid State Relay ASR-60AA-H AC-AC 60A Input 80-280VAC Load 48-480VAC,Wixim,Electrical & Lighting,Solid State Relay,3000.00,20,wixim-p083-1.webp,,yes
ASR-75AA-H,Wixim Solid State Relay ASR-75AA-H AC-AC 75A Input 80-280VAC Load 48-480VAC,Wixim,Electrical & Lighting,Solid State Relay,3300.00,20,wixim-p083-1.webp,,yes
ASR-05DD,Wixim Solid State Relay ASR-05DD DC-DC 5A Input 4-32VDC Load 5-120VDC,Wixim,Electrical & Lighting,Solid State Relay,1140.00,20,wixim-p083-1.webp,,yes
ASR-10DD,Wixim Solid State Relay ASR-10DD DC-DC 10A Input 4-32VDC Load 5-120VDC,Wixim,Electrical & Lighting,Solid State Relay,1260.00,20,wixim-p083-1.webp,,yes
ASR-25DD,Wixim Solid State Relay ASR-25DD DC-DC 25A Input 4-32VDC Load 5-120VDC,Wixim,Electrical & Lighting,Solid State Relay,1680.00,20,wixim-p083-1.webp,,yes
ASR-40DD,Wixim Solid State Relay ASR-40DD DC-DC 40A Input 4-32VDC Load 5-120VDC,Wixim,Electrical & Lighting,Solid State Relay,2400.00,20,wixim-p083-1.webp,,yes
013-6,Wixim Industrial Plug 013-6 16A 3P Blue IP44,Wixim,Electrical & Lighting,Industrial Plug,216.00,20,wixim-p084-1.webp,,yes
014-6,Wixim Industrial Plug 014-6 16A 4P Red IP44,Wixim,Electrical & Lighting,Industrial Plug,276.00,20,wixim-p084-2.webp,,yes
015-6,Wixim Industrial Plug 015-6 16A 5P Red IP44,Wixim,Electrical & Lighting,Industrial Plug,336.00,20,wixim-p084-2.webp,,yes
023-6,Wixim Industrial Plug 023-6 32A 3P Blue IP44,Wixim,Electrical & Lighting,Industrial Plug,384.00,20,wixim-p084-1.webp,,yes
024-6,Wixim Industrial Plug 024-6 32A 4P Red IP44,Wixim,Electrical & Lighting,Industrial Plug,432.00,20,wixim-p084-2.webp,,yes
025-6,Wixim Industrial Plug 025-6 32A 5P Red IP44,Wixim,Electrical & Lighting,Industrial Plug,516.00,20,wixim-p084-2.webp,,yes
213-6,Wixim Industrial Coupler/Connector 213-6 16A 3P Blue IP44,Wixim,Electrical & Lighting,Coupler/Connector,276.00,20,wixim-p084-3.webp,,yes
214-6,Wixim Industrial Coupler/Connector 214-6 16A 4P Red IP44,Wixim,Electrical & Lighting,Coupler/Connector,336.00,20,wixim-p084-4.webp,,yes
215-6,Wixim Industrial Coupler/Connector 215-6 16A 5P Red IP44,Wixim,Electrical & Lighting,Coupler/Connector,384.00,20,wixim-p084-4.webp,,yes
223-6,Wixim Industrial Coupler/Connector 223-6 32A 3P Blue IP44,Wixim,Electrical & Lighting,Coupler/Connector,468.00,20,wixim-p084-3.webp,,yes
224-6,Wixim Industrial Coupler/Connector 224-6 32A 4P Red IP44,Wixim,Electrical & Lighting,Coupler/Connector,528.00,20,wixim-p084-4.webp,,yes
225-6,Wixim Industrial Coupler/Connector 225-6 32A 5P Red IP44,Wixim,Electrical & Lighting,Coupler/Connector,600.00,20,wixim-p084-4.webp,,yes
113-6,Wixim Industrial Wall Mounted Socket 113-6 16A 3P Blue IP44,Wixim,Electrical & Lighting,Wall Mounted Socket,384.00,20,wixim-p084-5.webp,,yes
114-6,Wixim Industrial Wall Mounted Socket 114-6 16A 4P Red IP44,Wixim,Electrical & Lighting,Wall Mounted Socket,456.00,20,wixim-p084-6.webp,,yes
115-6,Wixim Industrial Wall Mounted Socket 115-6 16A 5P Red IP44,Wixim,Electrical & Lighting,Wall Mounted Socket,504.00,20,wixim-p084-6.webp,,yes
123-6,Wixim Industrial Wall Mounted Socket 123-6 32A 3P Blue IP44,Wixim,Electrical & Lighting,Wall Mounted Socket,480.00,20,wixim-p084-5.webp,,yes
124-6,Wixim Industrial Wall Mounted Socket 124-6 32A 4P Red IP44,Wixim,Electrical & Lighting,Wall Mounted Socket,552.00,20,wixim-p084-6.webp,,yes
125-6,Wixim Industrial Wall Mounted Socket 125-6 32A 5P Red IP44,Wixim,Electrical & Lighting,Wall Mounted Socket,660.00,20,wixim-p084-6.webp,,yes
0132-6,Wixim Industrial Plug 0132-6 16A 3P Blue IP67,Wixim,Electrical & Lighting,Industrial Plug,348.00,20,wixim-p084-7.webp,,yes
0142-6,Wixim Industrial Plug 0142-6 16A 4P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,420.00,20,wixim-p084-8.webp,,yes
0152-6,Wixim Industrial Plug 0152-6 16A 5P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,504.00,20,wixim-p084-8.webp,,yes
0232-6,Wixim Industrial Plug 0232-6 32A 3P Blue IP67,Wixim,Electrical & Lighting,Industrial Plug,576.00,20,wixim-p084-7.webp,,yes
0242-6,Wixim Industrial Plug 0242-6 32A 4P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,672.00,20,wixim-p084-8.webp,,yes
0252-6,Wixim Industrial Plug 0252-6 32A 5P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,744.00,20,wixim-p084-8.webp,,yes
2132-6,Wixim Industrial Coupler/Connector 2132-6 16A 3P Blue IP67,Wixim,Electrical & Lighting,Coupler/Connector,432.00,20,wixim-p084-9.webp,,yes
2142-6,Wixim Industrial Coupler/Connector 2142-6 16A 4P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,516.00,20,wixim-p084-10.webp,,yes
2152-6,Wixim Industrial Coupler/Connector 2152-6 16A 5P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,576.00,20,wixim-p084-10.webp,,yes
2232-6,Wixim Industrial Coupler/Connector 2232-6 32A 3P Blue IP67,Wixim,Electrical & Lighting,Coupler/Connector,732.00,20,wixim-p084-9.webp,,yes
2242-6,Wixim Industrial Coupler/Connector 2242-6 32A 4P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,792.00,20,wixim-p084-10.webp,,yes
2252-6,Wixim Industrial Coupler/Connector 2252-6 32A 5P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,876.00,20,wixim-p084-10.webp,,yes
1132-6,Wixim Industrial Wall Mounted Socket 1132-6 16A 3P Blue IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,684.00,20,wixim-p084-11.webp,,yes
1142-6,Wixim Industrial Wall Mounted Socket 1142-6 16A 4P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,744.00,20,wixim-p084-12.webp,,yes
1152-6,Wixim Industrial Wall Mounted Socket 1152-6 16A 5P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,828.00,20,wixim-p084-12.webp,,yes
1232-6,Wixim Industrial Wall Mounted Socket 1232-6 32A 3P Blue IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,900.00,20,wixim-p084-11.webp,,yes
1242-6,Wixim Industrial Wall Mounted Socket 1242-6 32A 4P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,948.00,20,wixim-p084-12.webp,,yes
1252-6,Wixim Industrial Wall Mounted Socket 1252-6 32A 5P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,1056.00,20,wixim-p084-12.webp,,yes
033-6,Wixim Industrial Plug 033-6 63A 3P Blue IP67,Wixim,Electrical & Lighting,Industrial Plug,1860.00,20,wixim-p085-1.webp,,yes
034-6,Wixim Industrial Plug 034-6 63A 4P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,1980.00,20,wixim-p085-2.webp,,yes
035-6,Wixim Industrial Plug 035-6 63A 5P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,2160.00,20,wixim-p085-2.webp,,yes
043-6,Wixim Industrial Plug 043-6 125A 3P Blue IP67,Wixim,Electrical & Lighting,Industrial Plug,4200.00,20,wixim-p085-1.webp,,yes
044-6,Wixim Industrial Plug 044-6 125A 4P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,4560.00,20,wixim-p085-2.webp,,yes
045-6,Wixim Industrial Plug 045-6 125A 5P Red IP67,Wixim,Electrical & Lighting,Industrial Plug,5040.00,20,wixim-p085-2.webp,,yes
233-6,Wixim Industrial Coupler/Connector 233-6 63A 3P Blue IP67,Wixim,Electrical & Lighting,Coupler/Connector,2280.00,20,wixim-p085-3.webp,,yes
234-6,Wixim Industrial Coupler/Connector 234-6 63A 4P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,2400.00,20,wixim-p085-4.webp,,yes
235-6,Wixim Industrial Coupler/Connector 235-6 63A 5P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,2760.00,20,wixim-p085-4.webp,,yes
243-6,Wixim Industrial Coupler/Connector 243-6 125A 3P Blue IP67,Wixim,Electrical & Lighting,Coupler/Connector,4800.00,20,wixim-p085-3.webp,,yes
244-6,Wixim Industrial Coupler/Connector 244-6 125A 4P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,5160.00,20,wixim-p085-4.webp,,yes
245-6,Wixim Industrial Coupler/Connector 245-6 125A 5P Red IP67,Wixim,Electrical & Lighting,Coupler/Connector,5760.00,20,wixim-p085-4.webp,,yes
133-6,Wixim Industrial Wall Mounted Socket 133-6 63A 3P Blue IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,2520.00,20,wixim-p085-5.webp,,yes
134-6,Wixim Industrial Wall Mounted Socket 134-6 63A 4P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,2760.00,20,wixim-p085-6.webp,,yes
135-6,Wixim Industrial Wall Mounted Socket 135-6 63A 5P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,3240.00,20,wixim-p085-6.webp,,yes
143-6,Wixim Industrial Wall Mounted Socket 143-6 125A 3P Blue IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,6000.00,20,wixim-p085-5.webp,,yes
144-6,Wixim Industrial Wall Mounted Socket 144-6 125A 4P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,6240.00,20,wixim-p085-6.webp,,yes
145-6,Wixim Industrial Wall Mounted Socket 145-6 125A 5P Red IP67,Wixim,Electrical & Lighting,Wall Mounted Socket,6720.00,20,wixim-p085-6.webp,,yes
313-6,Wixim Industrial Panel Socket Straight 313-6 16A 3P Blue IP44,Wixim,Electrical & Lighting,"Panel Socket, Straight",312.00,20,wixim-p085-7.webp,,yes
314-6,Wixim Industrial Panel Socket Straight 314-6 16A 4P Red IP44,Wixim,Electrical & Lighting,"Panel Socket, Straight",384.00,20,wixim-p085-8.webp,,yes
315-6,Wixim Industrial Panel Socket Straight 315-6 16A 5P Red IP44,Wixim,Electrical & Lighting,"Panel Socket, Straight",444.00,20,wixim-p085-8.webp,,yes
323-6,Wixim Industrial Panel Socket Straight 323-6 32A 3P Blue IP44,Wixim,Electrical & Lighting,"Panel Socket, Straight",420.00,20,wixim-p085-7.webp,,yes
324-6,Wixim Industrial Panel Socket Straight 324-6 32A 4P Red IP44,Wixim,Electrical & Lighting,"Panel Socket, Straight",480.00,20,wixim-p085-8.webp,,yes
325-6,Wixim Industrial Panel Socket Straight 325-6 32A 5P Red IP44,Wixim,Electrical & Lighting,"Panel Socket, Straight",600.00,20,wixim-p085-8.webp,,yes
3132-6,Wixim Industrial Panel Socket Straight 3132-6 16A 3P Blue IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",432.00,20,wixim-p085-9.webp,,yes
3142-6,Wixim Industrial Panel Socket Straight 3142-6 16A 4P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",480.00,20,wixim-p085-10.webp,,yes
3152-6,Wixim Industrial Panel Socket Straight 3152-6 16A 5P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",528.00,20,wixim-p085-10.webp,,yes
3232-6,Wixim Industrial Panel Socket Straight 3232-6 32A 3P Blue IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",552.00,20,wixim-p085-9.webp,,yes
3242-6,Wixim Industrial Panel Socket Straight 3242-6 32A 4P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",600.00,20,wixim-p085-10.webp,,yes
3252-6,Wixim Industrial Panel Socket Straight 3252-6 32A 5P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",696.00,20,wixim-p085-10.webp,,yes
333-6,Wixim Industrial Panel Socket Straight 333-6 63A 3P Blue IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",2520.00,20,wixim-p085-11.webp,,yes
334-6,Wixim Industrial Panel Socket Straight 334-6 63A 4P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",2640.00,20,wixim-p085-12.webp,,yes
335-6,Wixim Industrial Panel Socket Straight 335-6 63A 5P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",2760.00,20,wixim-p085-12.webp,,yes
343-6,Wixim Industrial Panel Socket Straight 343-6 125A 3P Blue IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",5040.00,20,wixim-p085-11.webp,,yes
344-6,Wixim Industrial Panel Socket Straight 344-6 125A 4P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",5520.00,20,wixim-p085-12.webp,,yes
345-6,Wixim Industrial Panel Socket Straight 345-6 125A 5P Red IP67,Wixim,Electrical & Lighting,"Panel Socket, Straight",6000.00,20,wixim-p085-12.webp,,yes
WX-1013,Wixim Industrial Splitter 1013 3-Way 16A 3P Blue 3 Socket IP44,Wixim,Electrical & Lighting,Industrial Splitter,1296.00,20,wixim-p085-14.webp,,yes
WX-1014,Wixim Industrial Splitter 1014 3-Way 16A 4P Red 3 Socket IP44,Wixim,Electrical & Lighting,Industrial Splitter,1800.00,20,wixim-p085-15.webp,,yes
WX-1023,Wixim Industrial Splitter 1023 3-Way 32A 3P Blue 3 Socket IP44,Wixim,Electrical & Lighting,Industrial Splitter,2880.00,20,wixim-p085-14.webp,,yes
WX-1024,Wixim Industrial Splitter 1024 3-Way 32A 4P Red 3 Socket IP44,Wixim,Electrical & Lighting,Industrial Splitter,3360.00,20,wixim-p085-15.webp,,yes
WX-1012,Wixim Industrial Splitter 1012 2-Way 16A 3P Blue 2 Socket IP44,Wixim,Electrical & Lighting,Industrial Splitter,1020.00,20,wixim-p085-13.webp,,yes
1012/4,Wixim Industrial Splitter 1012/4 2-Way 16A 4P Red 2 Socket IP44,Wixim,Electrical & Lighting,Industrial Splitter,1200.00,20,wixim-p085-13.webp,,yes
WX-10132,Wixim Industrial Splitter 10132 3-Way 16A 3P Blue 3 Socket IP67,Wixim,Electrical & Lighting,Industrial Splitter,1800.00,20,wixim-p085-16.webp,,yes
WX-10142,Wixim Industrial Splitter 10142 3-Way 16A 4P Red 3 Socket IP67,Wixim,Electrical & Lighting,Industrial Splitter,3000.00,20,wixim-p085-17.webp,,yes
W7012,Wixim Interlocked Switch Socket W7012 16A 3P Blue IP67,Wixim,Electrical & Lighting,Interlocked Switch Socket,4800.00,20,wixim-p086-1.webp,,yes
W5600,Wixim Interlocked Switch Socket W5600 16A 4P Red IP67,Wixim,Electrical & Lighting,Interlocked Switch Socket,5640.00,20,wixim-p086-2.webp,,yes
W5793,Wixim Interlocked Switch Socket W5793 32A 3P Blue IP67,Wixim,Electrical & Lighting,Interlocked Switch Socket,5040.00,20,wixim-p086-1.webp,,yes
W5605,Wixim Interlocked Switch Socket W5605 32A 4P Red IP67,Wixim,Electrical & Lighting,Interlocked Switch Socket,5880.00,20,wixim-p086-2.webp,,yes
513-6,Wixim Wall Mounted Inlet 513-6 16A 3P Blue,Wixim,Electrical & Lighting,Wall Mounted Inlet,480.00,20,wixim-p086-3.webp,,yes
613-6,Wixim Panel Mounted Inlet 613-6 16A 3P Blue,Wixim,Electrical & Lighting,Panel Mounted Inlet,312.00,20,wixim-p086-4.webp,,yes
6132-6,Wixim Panel Mounted Inlet 6132-6 16A 3P Blue,Wixim,Electrical & Lighting,Panel Mounted Inlet,408.00,20,wixim-p086-4.webp,,yes
AP1100-2,"Wixim Socket Box AP1100-2 2x 16A 3P Socket, 16A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,7200.00,20,wixim-p086-5.webp,,yes
AP9402-3,"Wixim Socket Box AP9402-3 3x 16A 3P Socket, 16A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,7920.00,20,wixim-p086-6.webp,,yes
AP9402-4,Wixim Socket Box AP9402-4 16A 3P Plug Input,Wixim,Electrical & Lighting,Combination of Socket Box,8520.00,20,wixim-p086-6.webp,,yes
AP1200-4,"Wixim Socket Box AP1200-4 4x 16A 3P Socket, 16A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,14160.00,20,wixim-p086-7.webp,,yes
AP1200-4-2,"Wixim Socket Box AP1200-4-2 4x 16A 3P Socket IP67, 16A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,14760.00,20,wixim-p086-7.webp,,yes
AP1203,"Wixim Socket Box AP1203 4x 16A 3P Socket, 16A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,11400.00,20,wixim-p086-8.webp,,yes
AP1203-2,"Wixim Socket Box AP1203-2 4x 16A 3P Socket IP67, 16A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,12000.00,20,wixim-p086-8.webp,,yes
AP1204,"Wixim Socket Box AP1204 4x 16A 4P Socket, 16A 4P 440V Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,12000.00,20,,,yes
AP1204-2,"Wixim Socket Box AP1204-2 4x 16A 4P Socket IP67, 16A 4P 440V Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,12720.00,20,,,yes
AP1204-1,Wixim Socket Box AP1204-1 2x 16A 3P + 2x 16A 4P Socket,Wixim,Electrical & Lighting,Combination of Socket Box,11760.00,20,wixim-p086-9.webp,,yes
AP1206,"Wixim Socket Box AP1206 2x 16A 3P Socket, 32A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,12600.00,20,wixim-p086-10.webp,,yes
AP1206-2,"Wixim Socket Box AP1206-2 2x 16A 3P Socket IP67, 32A 3P Plug Input",Wixim,Electrical & Lighting,Combination of Socket Box,13440.00,20,wixim-p086-10.webp,,yes
2IK6GN-C,Wixim Induction Motor 2IK6GN-C 6W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,4080.00,20,wixim-p087-1.webp,,yes
3IK15GN-C,Wixim Induction Motor 3IK15GN-C 15W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,4920.00,20,wixim-p087-1.webp,,yes
4IK25GN-C,Wixim Induction Motor 4IK25GN-C 25W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,5640.00,20,wixim-p087-1.webp,,yes
4IK40GN-C,Wixim Induction Motor 4IK40GN-C 40W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,7200.00,20,wixim-p087-1.webp,,yes
5IK60GN-C,Wixim Induction Motor 5IK60GN-C 60W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,8400.00,20,wixim-p087-1.webp,,yes
5IK90GN-C,Wixim Induction Motor 5IK90GN-C 90W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,9000.00,20,wixim-p087-1.webp,,yes
5IK120GU-C,Wixim Induction Motor 5IK120GU-C 120W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,10800.00,20,wixim-p087-1.webp,,yes
6IK140GU-C,Wixim Induction Motor 6IK140GU-C 140W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,13200.00,20,wixim-p087-1.webp,,yes
6IK180GU-C,Wixim Induction Motor 6IK180GU-C 180W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,14160.00,20,wixim-p087-1.webp,,yes
6IK200GU-C,Wixim Induction Motor 6IK200GU-C 200W Single Phase 220V 60Hz,Wixim,Electrical & Lighting,Induction Motor,14880.00,20,wixim-p087-1.webp,,yes
US52,Wixim Speed Controller US52 for AC Motor 6-400W 200-220V,Wixim,Electrical & Lighting,Speed Controller,900.00,20,wixim-p087-2.webp,,yes
SS-22,Wixim Speed Controller SS-22 Separate Control Box for AC Motor,Wixim,Electrical & Lighting,Speed Controller,936.00,20,wixim-p087-3.webp,,yes
SS22-A,Wixim Speed Controller SS22-A Separate Control Box for AC Motor,Wixim,Electrical & Lighting,Speed Controller,1056.00,20,wixim-p087-4.webp,,yes
UW-08,"Wixim Solenoid Valve UW-08 1/4"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,1020.00,20,wixim-p088-1.webp,,yes
UW-10,"Wixim Solenoid Valve UW-10 3/8"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,1740.00,20,wixim-p088-1.webp,,yes
UW-15,"Wixim Solenoid Valve UW-15 1/2"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,2640.00,20,wixim-p088-1.webp,,yes
UW-20,"Wixim Solenoid Valve UW-20 3/4"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,3240.00,20,wixim-p088-1.webp,,yes
UW-25,"Wixim Solenoid Valve UW-25 1"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,4200.00,20,wixim-p088-1.webp,,yes
UW-35,"Wixim Solenoid Valve UW-35 1-1/4"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,7800.00,20,wixim-p088-1.webp,,yes
UW-40,"Wixim Solenoid Valve UW-40 1-1/2"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,8400.00,20,wixim-p088-1.webp,,yes
UW-50,"Wixim Solenoid Valve UW-50 2"" Brass 2-Way",Wixim,Electrical & Lighting,Solenoid Valve,13800.00,20,wixim-p088-1.webp,,yes
CT4-20,Wixim Step Insulator CT4-20 110x65 M8,Wixim,Electrical & Lighting,Step Insulator,240.00,20,wixim-p088-2.webp,,yes
CT4-30,Wixim Step Insulator CT4-30 132x130 M8,Wixim,Electrical & Lighting,Step Insulator,288.00,20,wixim-p088-2.webp,,yes
CT4-40,Wixim Step Insulator CT4-40 164x148 M8,Wixim,Electrical & Lighting,Step Insulator,312.00,20,wixim-p088-2.webp,,yes
CT4-50,Wixim Step Insulator CT4-50 212x200 M10,Wixim,Electrical & Lighting,Step Insulator,576.00,20,wixim-p088-2.webp,,yes
CJ4-30,Wixim Step Insulator CJ4-30 230x100 M8,Wixim,Electrical & Lighting,Step Insulator,312.00,20,wixim-p088-2.webp,,yes
CJ4-40,Wixim Step Insulator CJ4-40 230x100 M10,Wixim,Electrical & Lighting,Step Insulator,336.00,20,wixim-p088-2.webp,,yes
SM-20,Wixim Bus Bar Insulator SM-20 5KV Red Poly,Wixim,Electrical & Lighting,Bus Bar Insulator,28.80,20,wixim-p089-1.webp,,yes
SM-25,Wixim Bus Bar Insulator SM-25 6KV Red Poly,Wixim,Electrical & Lighting,Bus Bar Insulator,31.20,20,wixim-p089-1.webp,,yes
SM-30,Wixim Bus Bar Insulator SM-30 8KV Red Poly,Wixim,Electrical & Lighting,Bus Bar Insulator,38.40,20,wixim-p089-1.webp,,yes
SM-35,Wixim Bus Bar Insulator SM-35 10KV Red Poly,Wixim,Electrical & Lighting,Bus Bar Insulator,43.20,20,wixim-p089-1.webp,,yes
SM-51,Wixim Bus Bar Insulator SM-51 15KV Red Poly,Wixim,Electrical & Lighting,Bus Bar Insulator,55.20,20,wixim-p089-1.webp,,yes
SM-76,Wixim Bus Bar Insulator SM-76 25KV Red Poly,Wixim,Electrical & Lighting,Bus Bar Insulator,127.20,20,wixim-p089-1.webp,,yes
SCREW-SM20-30,Wixim Bus Bar Insulator Screw Set 2pcs for SM-20 to SM-30,Wixim,Electrical & Lighting,Bus Bar Insulator,7.20,20,,,yes
SCREW-SM35-51,Wixim Bus Bar Insulator Screw Set 2pcs for SM-35 to SM-51,Wixim,Electrical & Lighting,Bus Bar Insulator,12.00,20,,,yes
SCREW-SM76,Wixim Bus Bar Insulator Screw Set 2pcs for SM-76,Wixim,Electrical & Lighting,Bus Bar Insulator,14.40,20,,,yes
EL-24,Wixim High Voltage Insulator EL-24 24KV,Wixim,Electrical & Lighting,High Voltage Insulator,1116.00,20,wixim-p089-2.webp,,yes
EL-15,Wixim High Voltage Insulator EL-15 15KV,Wixim,Electrical & Lighting,High Voltage Insulator,1008.00,20,wixim-p089-2.webp,,yes
EL-12,Wixim High Voltage Insulator EL-12 12KV,Wixim,Electrical & Lighting,High Voltage Insulator,672.00,20,wixim-p089-2.webp,,yes
EL-6M,Wixim High Voltage Insulator EL-6M 7.2KV,Wixim,Electrical & Lighting,High Voltage Insulator,600.00,20,wixim-p089-2.webp,,yes
EL-3M,Wixim High Voltage Insulator EL-3M 3.6KV,Wixim,Electrical & Lighting,High Voltage Insulator,480.00,20,wixim-p089-2.webp,,yes
EL-130,Wixim Bus Bar Support EL-130,Wixim,Electrical & Lighting,Bus Bar Support,192.00,20,wixim-p089-3.webp,,yes
EL-180,Wixim Bus Bar Support EL-180,Wixim,Electrical & Lighting,Bus Bar Support,288.00,20,wixim-p089-4.webp,,yes
EL-210,Wixim Bus Bar Support EL-210,Wixim,Electrical & Lighting,Bus Bar Support,336.00,20,wixim-p089-5.webp,,yes
EL-270,Wixim Bus Bar Support EL-270,Wixim,Electrical & Lighting,Bus Bar Support,504.00,20,wixim-p089-6.webp,,yes
"JSB-1/2""-M","Wixim Liquid-Tight Flexible Steel Conduit Hard Type JSB-1/2"" 1/2"" per meter",Wixim,Electrical & Lighting,Liquid-Tight Flexible Steel Conduit,127.20,20,wixim-p090-1.webp,,yes
